
Lmod is automatically replacing "cce/15.0.0" with "amd/5.3.0".


Lmod is automatically replacing "PrgEnv-cray/8.3.3" with "PrgEnv-amd/8.3.3".


Due to MODULEPATH changes, the following have been reloaded:
  1) cray-mpich/8.1.23

Mon 09 Oct 2023 05:44:30 PM EDT
Comm|Scope 0.12.0 v0.12.0@124999d
  scope 1.1.2 HEAD@124999d
    spdlog 1.6.1
    benchmark 1.5.1
[2023-10-09 17:44:32.023] [scope] [info] recorded system CPU turbo state
[2023-10-09 17:44:32.024] [scope] [info] recorded CPU goveror
[2023-10-09 17:44:32.024] [scope] [error] unable to disable CPU turbo: no permission. Run with higher privileges?
[2023-10-09 17:44:32.024] [scope] [error] unable to set OS CPU governor to maximum: no permission. Run with higher privileges?
2023-10-09T17:44:34-04:00
Running /lustre/orion/csc465/scratch/cpearson/frontier-gpu-bandwidth/build/comm_scope
Run on (128 X 1795.77 MHz CPU s)
CPU Caches:
  L1 Data 32 KiB (x64)
  L1 Instruction 32 KiB (x64)
  L2 Unified 512 KiB (x64)
  L3 Unified 32768 KiB (x8)
Load Average: 0.10, 3.44, 18.39
---------------------------------------------------------------------------------------------------------------------------
Benchmark                                                                 Time             CPU   Iterations UserCounters...
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):30/manual_time         294585779 ns    523256086 ns            2 bytes=1073.74M bytes_per_second=3.3946G/s dst_gpu=2 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):30/manual_time         294733927 ns    523878267 ns            2 bytes=1073.74M bytes_per_second=3.39289G/s dst_gpu=2 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):30/manual_time         294914663 ns    524077525 ns            2 bytes=1073.74M bytes_per_second=3.39081G/s dst_gpu=2 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):30/manual_time_mean    294665822 ns    523651427 ns            5 bytes=1073.74M bytes_per_second=3.39368G/s dst_gpu=2 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):30/manual_time_median  294713929 ns    523823263 ns            5 bytes=1073.74M bytes_per_second=3.39312G/s dst_gpu=2 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):30/manual_time_stddev     197807 ns       388346 ns            5 bytes=0 bytes_per_second=2.33323M/s dst_gpu=0 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):30/manual_time_cv           0.07 %          0.07 %             5 bytes=0.00% bytes_per_second=0.07% dst_gpu=0.00% src_gpu=-nan%
Comm_prefetch_managed_GPUToGPU/0/3/log2(N):10/manual_time            259143 ns       523355 ns         2700 bytes=1024 bytes_per_second=3.76843M/s dst_gpu=3 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/3/log2(N):10/manual_time            258484 ns       523096 ns         2700 bytes=1024 bytes_per_second=3.77804M/s dst_gpu=3 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/3/log2(N):10/manual_time            258950 ns       521442 ns         2700 bytes=1024 bytes_per_second=3.77125M/s dst_gpu=3 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/3/log2(N):10/manual_time            258294 ns       522265 ns         2700 bytes=1024 bytes_per_second=3.78082M/s dst_gpu=3 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/3/log2(N):10/manual_time            258468 ns       521741 ns         2700 bytes=1024 bytes_per_second=3.77828M/s dst_gpu=3 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/3/log2(N):10/manual_time_mean       258668 ns       522380 ns            5 bytes=1024 bytes_per_second=3.77536M/s dst_gpu=3 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/3/log2(N):10/manual_time_median     258484 ns       522265 ns            5 bytes=1024 bytes_per_second=3.77804M/s dst_gpu=3 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/3/log2(N):10/manual_time_stddev        360 ns          831 ns            5 bytes=0 bytes_per_second=5.37974k/s dst_gpu=0 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/3/log2(N):10/manual_time_cv           0.14 %          0.16 %             5 bytes=0.00% bytes_per_second=0.14% dst_gpu=0.00% src_gpu=-nan%
Comm_prefetch_managed_GPUToGPU/0/3/log2(N):11/manual_time            258897 ns       523097 ns         2705 bytes=2.048k bytes_per_second=7.54402M/s dst_gpu=3 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/3/log2(N):11/manual_time            258899 ns       523029 ns         2705 bytes=2.048k bytes_per_second=7.54397M/s dst_gpu=3 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/3/log2(N):11/manual_time            258875 ns       522869 ns         2705 bytes=2.048k bytes_per_second=7.54468M/s dst_gpu=3 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/3/log2(N):11/manual_time            258553 ns       522811 ns         2705 bytes=2.048k bytes_per_second=7.55406M/s dst_gpu=3 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/3/log2(N):11/manual_time            258339 ns       522372 ns         2705 bytes=2.048k bytes_per_second=7.56032M/s dst_gpu=3 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/3/log2(N):11/manual_time_mean       258713 ns       522836 ns            5 bytes=2.048k bytes_per_second=7.54941M/s dst_gpu=3 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/3/log2(N):11/manual_time_median     258875 ns       522869 ns            5 bytes=2.048k bytes_per_second=7.54468M/s dst_gpu=3 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/3/log2(N):11/manual_time_stddev        255 ns          284 ns            5 bytes=0 bytes_per_second=7.62041k/s dst_gpu=0 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/3/log2(N):11/manual_time_cv           0.10 %          0.05 %             5 bytes=0.00% bytes_per_second=0.10% dst_gpu=0.00% src_gpu=-nan%
Comm_prefetch_managed_GPUToGPU/0/3/log2(N):12/manual_time            258855 ns       522907 ns         2704 bytes=4.096k bytes_per_second=15.0905M/s dst_gpu=3 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/3/log2(N):12/manual_time            258232 ns       521792 ns         2704 bytes=4.096k bytes_per_second=15.1269M/s dst_gpu=3 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/3/log2(N):12/manual_time            258976 ns       522492 ns         2704 bytes=4.096k bytes_per_second=15.0835M/s dst_gpu=3 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/3/log2(N):12/manual_time            258267 ns       522138 ns         2704 bytes=4.096k bytes_per_second=15.1249M/s dst_gpu=3 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/3/log2(N):12/manual_time            258714 ns       523129 ns         2704 bytes=4.096k bytes_per_second=15.0987M/s dst_gpu=3 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/3/log2(N):12/manual_time_mean       258609 ns       522492 ns            5 bytes=4.096k bytes_per_second=15.1049M/s dst_gpu=3 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/3/log2(N):12/manual_time_median     258714 ns       522492 ns            5 bytes=4.096k bytes_per_second=15.0987M/s dst_gpu=3 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/3/log2(N):12/manual_time_stddev        341 ns          546 ns            5 bytes=0 bytes_per_second=20.4006k/s dst_gpu=0 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/3/log2(N):12/manual_time_cv           0.13 %          0.10 %             5 bytes=0.00% bytes_per_second=0.13% dst_gpu=0.00% src_gpu=-nan%
Comm_prefetch_managed_GPUToGPU/0/3/log2(N):13/manual_time            260740 ns       526190 ns         2676 bytes=8.192k bytes_per_second=29.9627M/s dst_gpu=3 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/3/log2(N):13/manual_time            261462 ns       526198 ns         2676 bytes=8.192k bytes_per_second=29.8801M/s dst_gpu=3 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/3/log2(N):13/manual_time            260748 ns       525859 ns         2676 bytes=8.192k bytes_per_second=29.9619M/s dst_gpu=3 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/3/log2(N):13/manual_time            260909 ns       526214 ns         2676 bytes=8.192k bytes_per_second=29.9434M/s dst_gpu=3 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/3/log2(N):13/manual_time            260766 ns       525352 ns         2676 bytes=8.192k bytes_per_second=29.9598M/s dst_gpu=3 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/3/log2(N):13/manual_time_mean       260925 ns       525963 ns            5 bytes=8.192k bytes_per_second=29.9416M/s dst_gpu=3 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/3/log2(N):13/manual_time_median     260766 ns       526190 ns            5 bytes=8.192k bytes_per_second=29.9598M/s dst_gpu=3 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/3/log2(N):13/manual_time_stddev        308 ns          372 ns            5 bytes=0 bytes_per_second=36.1258k/s dst_gpu=0 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/3/log2(N):13/manual_time_cv           0.12 %          0.07 %             5 bytes=0.00% bytes_per_second=0.12% dst_gpu=0.00% src_gpu=-nan%
Comm_prefetch_managed_GPUToGPU/0/3/log2(N):14/manual_time            263473 ns       531193 ns         2657 bytes=16.384k bytes_per_second=59.3041M/s dst_gpu=3 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/3/log2(N):14/manual_time            264179 ns       531524 ns         2657 bytes=16.384k bytes_per_second=59.1455M/s dst_gpu=3 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/3/log2(N):14/manual_time            263676 ns       531693 ns         2657 bytes=16.384k bytes_per_second=59.2584M/s dst_gpu=3 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/3/log2(N):14/manual_time            263756 ns       531766 ns         2657 bytes=16.384k bytes_per_second=59.2403M/s dst_gpu=3 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/3/log2(N):14/manual_time            264207 ns       531447 ns         2657 bytes=16.384k bytes_per_second=59.1393M/s dst_gpu=3 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/3/log2(N):14/manual_time_mean       263858 ns       531525 ns            5 bytes=16.384k bytes_per_second=59.2175M/s dst_gpu=3 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/3/log2(N):14/manual_time_median     263756 ns       531524 ns            5 bytes=16.384k bytes_per_second=59.2403M/s dst_gpu=3 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/3/log2(N):14/manual_time_stddev        323 ns          225 ns            5 bytes=0 bytes_per_second=74.1842k/s dst_gpu=0 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/3/log2(N):14/manual_time_cv           0.12 %          0.04 %             5 bytes=0.00% bytes_per_second=0.12% dst_gpu=0.00% src_gpu=-nan%
Comm_prefetch_managed_GPUToGPU/0/3/log2(N):15/manual_time            267637 ns       540084 ns         2619 bytes=32.768k bytes_per_second=116.763M/s dst_gpu=3 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/3/log2(N):15/manual_time            268381 ns       540005 ns         2619 bytes=32.768k bytes_per_second=116.439M/s dst_gpu=3 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/3/log2(N):15/manual_time            267733 ns       539895 ns         2619 bytes=32.768k bytes_per_second=116.721M/s dst_gpu=3 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/3/log2(N):15/manual_time            267718 ns       539832 ns         2619 bytes=32.768k bytes_per_second=116.727M/s dst_gpu=3 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/3/log2(N):15/manual_time            266858 ns       538274 ns         2619 bytes=32.768k bytes_per_second=117.103M/s dst_gpu=3 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/3/log2(N):15/manual_time_mean       267665 ns       539618 ns            5 bytes=32.768k bytes_per_second=116.751M/s dst_gpu=3 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/3/log2(N):15/manual_time_median     267718 ns       539895 ns            5 bytes=32.768k bytes_per_second=116.727M/s dst_gpu=3 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/3/log2(N):15/manual_time_stddev        541 ns          758 ns            5 bytes=0 bytes_per_second=241.837k/s dst_gpu=0 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/3/log2(N):15/manual_time_cv           0.20 %          0.14 %             5 bytes=0.00% bytes_per_second=0.20% dst_gpu=0.00% src_gpu=-nan%
Comm_prefetch_managed_GPUToGPU/0/3/log2(N):16/manual_time            276517 ns       557719 ns         2534 bytes=65.536k bytes_per_second=226.026M/s dst_gpu=3 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/3/log2(N):16/manual_time            276460 ns       556942 ns         2534 bytes=65.536k bytes_per_second=226.073M/s dst_gpu=3 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/3/log2(N):16/manual_time            275842 ns       557007 ns         2534 bytes=65.536k bytes_per_second=226.579M/s dst_gpu=3 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/3/log2(N):16/manual_time            275963 ns       557781 ns         2534 bytes=65.536k bytes_per_second=226.48M/s dst_gpu=3 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/3/log2(N):16/manual_time            275781 ns       557585 ns         2534 bytes=65.536k bytes_per_second=226.629M/s dst_gpu=3 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/3/log2(N):16/manual_time_mean       276113 ns       557407 ns            5 bytes=65.536k bytes_per_second=226.357M/s dst_gpu=3 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/3/log2(N):16/manual_time_median     275963 ns       557585 ns            5 bytes=65.536k bytes_per_second=226.48M/s dst_gpu=3 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/3/log2(N):16/manual_time_stddev        350 ns          402 ns            5 bytes=0 bytes_per_second=293.45k/s dst_gpu=0 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/3/log2(N):16/manual_time_cv           0.13 %          0.07 %             5 bytes=0.00% bytes_per_second=0.13% dst_gpu=0.00% src_gpu=-nan%
Comm_prefetch_managed_GPUToGPU/0/3/log2(N):17/manual_time            293441 ns       590248 ns         2357 bytes=131.072k bytes_per_second=425.98M/s dst_gpu=3 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/3/log2(N):17/manual_time            294341 ns       591966 ns         2357 bytes=131.072k bytes_per_second=424.677M/s dst_gpu=3 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/3/log2(N):17/manual_time            297233 ns       591485 ns         2357 bytes=131.072k bytes_per_second=420.545M/s dst_gpu=3 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/3/log2(N):17/manual_time            293561 ns       590034 ns         2357 bytes=131.072k bytes_per_second=425.806M/s dst_gpu=3 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/3/log2(N):17/manual_time            294061 ns       591094 ns         2357 bytes=131.072k bytes_per_second=425.082M/s dst_gpu=3 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/3/log2(N):17/manual_time_mean       294528 ns       590965 ns            5 bytes=131.072k bytes_per_second=424.418M/s dst_gpu=3 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/3/log2(N):17/manual_time_median     294061 ns       591094 ns            5 bytes=131.072k bytes_per_second=425.082M/s dst_gpu=3 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/3/log2(N):17/manual_time_stddev       1556 ns          817 ns            5 bytes=0 bytes_per_second=2.22891M/s dst_gpu=0 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/3/log2(N):17/manual_time_cv           0.53 %          0.14 %             5 bytes=0.00% bytes_per_second=0.53% dst_gpu=0.00% src_gpu=-nan%
Comm_prefetch_managed_GPUToGPU/0/3/log2(N):18/manual_time            325487 ns       654957 ns         2152 bytes=262.144k bytes_per_second=768.079M/s dst_gpu=3 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/3/log2(N):18/manual_time            325584 ns       654442 ns         2152 bytes=262.144k bytes_per_second=767.852M/s dst_gpu=3 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/3/log2(N):18/manual_time            325199 ns       654899 ns         2152 bytes=262.144k bytes_per_second=768.761M/s dst_gpu=3 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/3/log2(N):18/manual_time            325574 ns       655085 ns         2152 bytes=262.144k bytes_per_second=767.875M/s dst_gpu=3 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/3/log2(N):18/manual_time            326489 ns       655549 ns         2152 bytes=262.144k bytes_per_second=765.722M/s dst_gpu=3 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/3/log2(N):18/manual_time_mean       325667 ns       654986 ns            5 bytes=262.144k bytes_per_second=767.658M/s dst_gpu=3 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/3/log2(N):18/manual_time_median     325574 ns       654957 ns            5 bytes=262.144k bytes_per_second=767.875M/s dst_gpu=3 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/3/log2(N):18/manual_time_stddev        486 ns          397 ns            5 bytes=0 bytes_per_second=1.14297M/s dst_gpu=0 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/3/log2(N):18/manual_time_cv           0.15 %          0.06 %             5 bytes=0.00% bytes_per_second=0.15% dst_gpu=0.00% src_gpu=-nan%
Comm_prefetch_managed_GPUToGPU/0/3/log2(N):19/manual_time            390677 ns       784852 ns         1793 bytes=524.288k bytes_per_second=1.24983G/s dst_gpu=3 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/3/log2(N):19/manual_time            389920 ns       783680 ns         1793 bytes=524.288k bytes_per_second=1.25226G/s dst_gpu=3 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/3/log2(N):19/manual_time            389777 ns       783223 ns         1793 bytes=524.288k bytes_per_second=1.25272G/s dst_gpu=3 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/3/log2(N):19/manual_time            389970 ns       783207 ns         1793 bytes=524.288k bytes_per_second=1.2521G/s dst_gpu=3 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/3/log2(N):19/manual_time            389915 ns       783383 ns         1793 bytes=524.288k bytes_per_second=1.25228G/s dst_gpu=3 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/3/log2(N):19/manual_time_mean       390052 ns       783669 ns            5 bytes=524.288k bytes_per_second=1.25184G/s dst_gpu=3 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/3/log2(N):19/manual_time_median     389920 ns       783383 ns            5 bytes=524.288k bytes_per_second=1.25226G/s dst_gpu=3 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/3/log2(N):19/manual_time_stddev        357 ns          688 ns            5 bytes=0 bytes_per_second=1.17165M/s dst_gpu=0 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/3/log2(N):19/manual_time_cv           0.09 %          0.09 %             5 bytes=0.00% bytes_per_second=0.09% dst_gpu=0.00% src_gpu=-nan%
Comm_prefetch_managed_GPUToGPU/0/3/log2(N):20/manual_time            532040 ns      1066738 ns         1286 bytes=1048.58k bytes_per_second=1.83551G/s dst_gpu=3 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/3/log2(N):20/manual_time            534847 ns      1067033 ns         1286 bytes=1048.58k bytes_per_second=1.82587G/s dst_gpu=3 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/3/log2(N):20/manual_time            533093 ns      1067935 ns         1286 bytes=1048.58k bytes_per_second=1.83188G/s dst_gpu=3 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/3/log2(N):20/manual_time            534220 ns      1065941 ns         1286 bytes=1048.58k bytes_per_second=1.82801G/s dst_gpu=3 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/3/log2(N):20/manual_time            532499 ns      1067316 ns         1286 bytes=1048.58k bytes_per_second=1.83393G/s dst_gpu=3 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/3/log2(N):20/manual_time_mean       533340 ns      1066993 ns            5 bytes=1048.58k bytes_per_second=1.83104G/s dst_gpu=3 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/3/log2(N):20/manual_time_median     533093 ns      1067033 ns            5 bytes=1048.58k bytes_per_second=1.83188G/s dst_gpu=3 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/3/log2(N):20/manual_time_stddev       1173 ns          736 ns            5 bytes=0 bytes_per_second=4.12226M/s dst_gpu=0 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/3/log2(N):20/manual_time_cv           0.22 %          0.07 %             5 bytes=0.00% bytes_per_second=0.22% dst_gpu=0.00% src_gpu=-nan%
Comm_prefetch_managed_GPUToGPU/0/3/log2(N):21/manual_time            785264 ns      1573669 ns          892 bytes=2.09715M bytes_per_second=2.48722G/s dst_gpu=3 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/3/log2(N):21/manual_time            784268 ns      1572016 ns          892 bytes=2.09715M bytes_per_second=2.49038G/s dst_gpu=3 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/3/log2(N):21/manual_time            784345 ns      1571897 ns          892 bytes=2.09715M bytes_per_second=2.49013G/s dst_gpu=3 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/3/log2(N):21/manual_time            784622 ns      1572487 ns          892 bytes=2.09715M bytes_per_second=2.48926G/s dst_gpu=3 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/3/log2(N):21/manual_time            785379 ns      1573199 ns          892 bytes=2.09715M bytes_per_second=2.48686G/s dst_gpu=3 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/3/log2(N):21/manual_time_mean       784776 ns      1572654 ns            5 bytes=2.09715M bytes_per_second=2.48877G/s dst_gpu=3 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/3/log2(N):21/manual_time_median     784622 ns      1572487 ns            5 bytes=2.09715M bytes_per_second=2.48926G/s dst_gpu=3 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/3/log2(N):21/manual_time_stddev        517 ns          764 ns            5 bytes=0 bytes_per_second=1.67815M/s dst_gpu=0 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/3/log2(N):21/manual_time_cv           0.07 %          0.05 %             5 bytes=0.00% bytes_per_second=0.07% dst_gpu=0.00% src_gpu=-nan%
Comm_prefetch_managed_GPUToGPU/0/3/log2(N):22/manual_time           1332813 ns      2685947 ns          522 bytes=4.1943M bytes_per_second=2.93083G/s dst_gpu=3 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/3/log2(N):22/manual_time           1332480 ns      2686622 ns          522 bytes=4.1943M bytes_per_second=2.93156G/s dst_gpu=3 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/3/log2(N):22/manual_time           1332316 ns      2685727 ns          522 bytes=4.1943M bytes_per_second=2.93192G/s dst_gpu=3 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/3/log2(N):22/manual_time           1332048 ns      2686378 ns          522 bytes=4.1943M bytes_per_second=2.93251G/s dst_gpu=3 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/3/log2(N):22/manual_time           1332334 ns      2687290 ns          522 bytes=4.1943M bytes_per_second=2.93188G/s dst_gpu=3 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/3/log2(N):22/manual_time_mean      1332398 ns      2686393 ns            5 bytes=4.1943M bytes_per_second=2.93174G/s dst_gpu=3 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/3/log2(N):22/manual_time_median    1332334 ns      2686378 ns            5 bytes=4.1943M bytes_per_second=2.93188G/s dst_gpu=3 src_gpu=0
