
Lmod is automatically replacing "cce/15.0.0" with "amd/5.3.0".


Lmod is automatically replacing "PrgEnv-cray/8.3.3" with "PrgEnv-amd/8.3.3".


Due to MODULEPATH changes, the following have been reloaded:
  1) cray-mpich/8.1.23

Mon 09 Oct 2023 05:38:26 PM EDT
Comm|Scope 0.12.0 v0.12.0@124999d
  scope 1.1.2 HEAD@124999d
    spdlog 1.6.1
    benchmark 1.5.1
[2023-10-09 17:38:29.022] [scope] [info] recorded system CPU turbo state
[2023-10-09 17:38:29.023] [scope] [info] recorded CPU goveror
[2023-10-09 17:38:29.023] [scope] [error] unable to disable CPU turbo: no permission. Run with higher privileges?
[2023-10-09 17:38:29.023] [scope] [error] unable to set OS CPU governor to maximum: no permission. Run with higher privileges?
2023-10-09T17:38:31-04:00
Running /lustre/orion/csc465/scratch/cpearson/frontier-gpu-bandwidth/build/comm_scope
Run on (128 X 1960.75 MHz CPU s)
CPU Caches:
  L1 Data 32 KiB (x64)
  L1 Instruction 32 KiB (x64)
  L2 Unified 512 KiB (x64)
  L3 Unified 32768 KiB (x8)
Load Average: 0.68, 11.22, 26.93
-------------------------------------------------------------------------------------------------------------------------
Benchmark                                                               Time             CPU   Iterations UserCounters...
Comm_hipMemcpyAsync_GPUToGPU/0/6/log2(N):19/manual_time             23449 ns    978656070 ns        29854 bytes=524.288k bytes_per_second=20.823G/s dst_id=6 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/6/log2(N):19/manual_time_mean        23457 ns    977834510 ns            5 bytes=524.288k bytes_per_second=20.8162G/s dst_id=6 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/6/log2(N):19/manual_time_median      23453 ns    977774656 ns            5 bytes=524.288k bytes_per_second=20.8198G/s dst_id=6 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/6/log2(N):19/manual_time_stddev       22.3 ns       854764 ns            5 bytes=0 bytes_per_second=20.2259M/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/6/log2(N):19/manual_time_cv           0.09 %          0.09 %             5 bytes=0.00% bytes_per_second=0.09% dst_id=0.00% src_id=-nan%
Comm_hipMemcpyAsync_GPUToGPU/0/6/log2(N):20/manual_time             33710 ns    788974724 ns        20797 bytes=1048.58k bytes_per_second=28.9693G/s dst_id=6 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/6/log2(N):20/manual_time             33627 ns    789161875 ns        20797 bytes=1048.58k bytes_per_second=29.041G/s dst_id=6 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/6/log2(N):20/manual_time             33710 ns    792489935 ns        20797 bytes=1048.58k bytes_per_second=28.9693G/s dst_id=6 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/6/log2(N):20/manual_time             33687 ns    789504389 ns        20797 bytes=1048.58k bytes_per_second=28.9891G/s dst_id=6 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/6/log2(N):20/manual_time             33689 ns    790054775 ns        20797 bytes=1048.58k bytes_per_second=28.9873G/s dst_id=6 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/6/log2(N):20/manual_time_mean        33685 ns    790037140 ns            5 bytes=1048.58k bytes_per_second=28.9912G/s dst_id=6 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/6/log2(N):20/manual_time_median      33689 ns    789504389 ns            5 bytes=1048.58k bytes_per_second=28.9873G/s dst_id=6 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/6/log2(N):20/manual_time_stddev       34.1 ns      1431359 ns            5 bytes=0 bytes_per_second=30.108M/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/6/log2(N):20/manual_time_cv           0.10 %          0.18 %             5 bytes=0.00% bytes_per_second=0.10% dst_id=0.00% src_id=-nan%
Comm_hipMemcpyAsync_GPUToGPU/0/6/log2(N):21/manual_time             54304 ns    624589626 ns        12882 bytes=2.09715M bytes_per_second=35.9662G/s dst_id=6 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/6/log2(N):21/manual_time             54307 ns    624716295 ns        12882 bytes=2.09715M bytes_per_second=35.9646G/s dst_id=6 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/6/log2(N):21/manual_time             54343 ns    624571175 ns        12882 bytes=2.09715M bytes_per_second=35.9405G/s dst_id=6 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/6/log2(N):21/manual_time             54331 ns    624148835 ns        12882 bytes=2.09715M bytes_per_second=35.9485G/s dst_id=6 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/6/log2(N):21/manual_time             54315 ns    624965457 ns        12882 bytes=2.09715M bytes_per_second=35.9591G/s dst_id=6 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/6/log2(N):21/manual_time_mean        54320 ns    624598278 ns            5 bytes=2.09715M bytes_per_second=35.9558G/s dst_id=6 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/6/log2(N):21/manual_time_median      54315 ns    624589626 ns            5 bytes=2.09715M bytes_per_second=35.9591G/s dst_id=6 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/6/log2(N):21/manual_time_stddev       16.6 ns       296461 ns            5 bytes=0 bytes_per_second=11.2739M/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/6/log2(N):21/manual_time_cv           0.03 %          0.05 %             5 bytes=0.00% bytes_per_second=0.03% dst_id=0.00% src_id=-nan%
Comm_hipMemcpyAsync_GPUToGPU/0/6/log2(N):22/manual_time             95563 ns    518080560 ns         7321 bytes=4.1943M bytes_per_second=40.876G/s dst_id=6 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/6/log2(N):22/manual_time             95590 ns    517812226 ns         7321 bytes=4.1943M bytes_per_second=40.8648G/s dst_id=6 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/6/log2(N):22/manual_time             95544 ns    517416663 ns         7321 bytes=4.1943M bytes_per_second=40.8844G/s dst_id=6 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/6/log2(N):22/manual_time             95581 ns    517889519 ns         7321 bytes=4.1943M bytes_per_second=40.8684G/s dst_id=6 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/6/log2(N):22/manual_time             95576 ns    517978621 ns         7321 bytes=4.1943M bytes_per_second=40.8706G/s dst_id=6 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/6/log2(N):22/manual_time_mean        95571 ns    517835518 ns            5 bytes=4.1943M bytes_per_second=40.8728G/s dst_id=6 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/6/log2(N):22/manual_time_median      95576 ns    517889519 ns            5 bytes=4.1943M bytes_per_second=40.8706G/s dst_id=6 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/6/log2(N):22/manual_time_stddev       17.8 ns       254667 ns            5 bytes=0 bytes_per_second=7.79787M/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/6/log2(N):22/manual_time_cv           0.02 %          0.05 %             5 bytes=0.00% bytes_per_second=0.02% dst_id=0.00% src_id=-nan%
Comm_hipMemcpyAsync_GPUToGPU/0/6/log2(N):23/manual_time            177927 ns    447531431 ns         3932 bytes=8.38861M bytes_per_second=43.9084G/s dst_id=6 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/6/log2(N):23/manual_time            177999 ns    447407841 ns         3932 bytes=8.38861M bytes_per_second=43.8908G/s dst_id=6 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/6/log2(N):23/manual_time            177956 ns    447624428 ns         3932 bytes=8.38861M bytes_per_second=43.9014G/s dst_id=6 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/6/log2(N):23/manual_time            177991 ns    447787465 ns         3932 bytes=8.38861M bytes_per_second=43.8928G/s dst_id=6 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/6/log2(N):23/manual_time            177960 ns    447682168 ns         3932 bytes=8.38861M bytes_per_second=43.9002G/s dst_id=6 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/6/log2(N):23/manual_time_mean       177967 ns    447606667 ns            5 bytes=8.38861M bytes_per_second=43.8987G/s dst_id=6 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/6/log2(N):23/manual_time_median     177960 ns    447624428 ns            5 bytes=8.38861M bytes_per_second=43.9002G/s dst_id=6 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/6/log2(N):23/manual_time_stddev       28.7 ns       144824 ns            5 bytes=0 bytes_per_second=7.25528M/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/6/log2(N):23/manual_time_cv           0.02 %          0.03 %             5 bytes=0.00% bytes_per_second=0.02% dst_id=0.00% src_id=-nan%
Comm_hipMemcpyAsync_GPUToGPU/0/6/log2(N):24/manual_time            342755 ns    413670395 ns         2042 bytes=16.7772M bytes_per_second=45.5865G/s dst_id=6 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/6/log2(N):24/manual_time            342690 ns    413648457 ns         2042 bytes=16.7772M bytes_per_second=45.5952G/s dst_id=6 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/6/log2(N):24/manual_time            342712 ns    413596503 ns         2042 bytes=16.7772M bytes_per_second=45.5922G/s dst_id=6 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/6/log2(N):24/manual_time            342628 ns    413584501 ns         2042 bytes=16.7772M bytes_per_second=45.6034G/s dst_id=6 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/6/log2(N):24/manual_time            342655 ns    413477349 ns         2042 bytes=16.7772M bytes_per_second=45.5998G/s dst_id=6 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/6/log2(N):24/manual_time_mean       342688 ns    413595441 ns            5 bytes=16.7772M bytes_per_second=45.5954G/s dst_id=6 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/6/log2(N):24/manual_time_median     342690 ns    413596503 ns            5 bytes=16.7772M bytes_per_second=45.5952G/s dst_id=6 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/6/log2(N):24/manual_time_stddev       49.4 ns        74992 ns            5 bytes=0 bytes_per_second=6.72426M/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/6/log2(N):24/manual_time_cv           0.01 %          0.02 %             5 bytes=0.00% bytes_per_second=0.01% dst_id=0.00% src_id=-nan%
Comm_hipMemcpyAsync_GPUToGPU/0/6/log2(N):25/manual_time            671747 ns    394984289 ns         1041 bytes=33.5544M bytes_per_second=46.5205G/s dst_id=6 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/6/log2(N):25/manual_time            671711 ns    394966433 ns         1041 bytes=33.5544M bytes_per_second=46.523G/s dst_id=6 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/6/log2(N):25/manual_time            671727 ns    395036772 ns         1041 bytes=33.5544M bytes_per_second=46.5219G/s dst_id=6 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/6/log2(N):25/manual_time            671774 ns    395118506 ns         1041 bytes=33.5544M bytes_per_second=46.5186G/s dst_id=6 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/6/log2(N):25/manual_time            671744 ns    395011534 ns         1041 bytes=33.5544M bytes_per_second=46.5207G/s dst_id=6 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/6/log2(N):25/manual_time_mean       671741 ns    395023507 ns            5 bytes=33.5544M bytes_per_second=46.5209G/s dst_id=6 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/6/log2(N):25/manual_time_median     671744 ns    395011534 ns            5 bytes=33.5544M bytes_per_second=46.5207G/s dst_id=6 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/6/log2(N):25/manual_time_stddev       23.8 ns        59455 ns            5 bytes=0 bytes_per_second=1.68447M/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/6/log2(N):25/manual_time_cv           0.00 %          0.02 %             5 bytes=0.00% bytes_per_second=0.00% dst_id=0.00% src_id=-nan%
Comm_hipMemcpyAsync_GPUToGPU/0/6/log2(N):26/manual_time           1330050 ns    387070045 ns          526 bytes=67.1089M bytes_per_second=46.9907G/s dst_id=6 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/6/log2(N):26/manual_time           1330434 ns    387179807 ns          526 bytes=67.1089M bytes_per_second=46.9772G/s dst_id=6 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/6/log2(N):26/manual_time           1330084 ns    387149251 ns          526 bytes=67.1089M bytes_per_second=46.9895G/s dst_id=6 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/6/log2(N):26/manual_time           1330057 ns    387043951 ns          526 bytes=67.1089M bytes_per_second=46.9905G/s dst_id=6 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/6/log2(N):26/manual_time           1330538 ns    387234233 ns          526 bytes=67.1089M bytes_per_second=46.9735G/s dst_id=6 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/6/log2(N):26/manual_time_mean      1330233 ns    387135458 ns            5 bytes=67.1089M bytes_per_second=46.9843G/s dst_id=6 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/6/log2(N):26/manual_time_median    1330084 ns    387149251 ns            5 bytes=67.1089M bytes_per_second=46.9895G/s dst_id=6 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/6/log2(N):26/manual_time_stddev        235 ns        78368 ns            5 bytes=0 bytes_per_second=8.48396M/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/6/log2(N):26/manual_time_cv           0.02 %          0.02 %             5 bytes=0.00% bytes_per_second=0.02% dst_id=0.00% src_id=-nan%
Comm_hipMemcpyAsync_GPUToGPU/0/6/log2(N):27/manual_time           2647334 ns    383845246 ns          264 bytes=134.218M bytes_per_second=47.2173G/s dst_id=6 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/6/log2(N):27/manual_time           2646872 ns    383775525 ns          264 bytes=134.218M bytes_per_second=47.2255G/s dst_id=6 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/6/log2(N):27/manual_time           2646952 ns    383805158 ns          264 bytes=134.218M bytes_per_second=47.2241G/s dst_id=6 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/6/log2(N):27/manual_time           2647357 ns    383842118 ns          264 bytes=134.218M bytes_per_second=47.2169G/s dst_id=6 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/6/log2(N):27/manual_time           2646788 ns    383743092 ns          264 bytes=134.218M bytes_per_second=47.2271G/s dst_id=6 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/6/log2(N):27/manual_time_mean      2647061 ns    383802228 ns            5 bytes=134.218M bytes_per_second=47.2222G/s dst_id=6 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/6/log2(N):27/manual_time_median    2646952 ns    383805158 ns            5 bytes=134.218M bytes_per_second=47.2241G/s dst_id=6 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/6/log2(N):27/manual_time_stddev        267 ns        43762 ns            5 bytes=0 bytes_per_second=4.86929M/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/6/log2(N):27/manual_time_cv           0.01 %          0.01 %             5 bytes=0.00% bytes_per_second=0.01% dst_id=0.00% src_id=-nan%
Comm_hipMemcpyAsync_GPUToGPU/0/6/log2(N):28/manual_time           5280251 ns    386054944 ns          132 bytes=268.435M bytes_per_second=47.3462G/s dst_id=6 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/6/log2(N):28/manual_time           5280172 ns    386047441 ns          132 bytes=268.435M bytes_per_second=47.3469G/s dst_id=6 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/6/log2(N):28/manual_time           5280615 ns    386098905 ns          132 bytes=268.435M bytes_per_second=47.343G/s dst_id=6 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/6/log2(N):28/manual_time           5280306 ns    386080064 ns          132 bytes=268.435M bytes_per_second=47.3457G/s dst_id=6 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/6/log2(N):28/manual_time           5280335 ns    386061715 ns          132 bytes=268.435M bytes_per_second=47.3455G/s dst_id=6 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/6/log2(N):28/manual_time_mean      5280336 ns    386068614 ns            5 bytes=268.435M bytes_per_second=47.3455G/s dst_id=6 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/6/log2(N):28/manual_time_median    5280306 ns    386061715 ns            5 bytes=268.435M bytes_per_second=47.3457G/s dst_id=6 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/6/log2(N):28/manual_time_stddev        168 ns        20805 ns            5 bytes=0 bytes_per_second=1.54042M/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/6/log2(N):28/manual_time_cv           0.00 %          0.01 %             5 bytes=0.00% bytes_per_second=0.00% dst_id=0.00% src_id=-nan%
Comm_hipMemcpyAsync_GPUToGPU/0/6/log2(N):29/manual_time          10546762 ns    392130225 ns           66 bytes=536.871M bytes_per_second=47.4079G/s dst_id=6 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/6/log2(N):29/manual_time          10546994 ns    392128553 ns           66 bytes=536.871M bytes_per_second=47.4069G/s dst_id=6 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/6/log2(N):29/manual_time          10545814 ns    392105019 ns           66 bytes=536.871M bytes_per_second=47.4122G/s dst_id=6 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/6/log2(N):29/manual_time          10546536 ns    392095310 ns           66 bytes=536.871M bytes_per_second=47.4089G/s dst_id=6 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/6/log2(N):29/manual_time          10546463 ns    392123925 ns           66 bytes=536.871M bytes_per_second=47.4093G/s dst_id=6 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/6/log2(N):29/manual_time_mean     10546514 ns    392116606 ns            5 bytes=536.871M bytes_per_second=47.409G/s dst_id=6 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/6/log2(N):29/manual_time_median   10546536 ns    392123925 ns            5 bytes=536.871M bytes_per_second=47.4089G/s dst_id=6 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/6/log2(N):29/manual_time_stddev        443 ns        15569 ns            5 bytes=0 bytes_per_second=2.0401M/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/6/log2(N):29/manual_time_cv           0.00 %          0.00 %             5 bytes=0.00% bytes_per_second=0.00% dst_id=0.00% src_id=-nan%
Comm_hipMemcpyAsync_GPUToGPU/0/6/log2(N):30/manual_time          21078032 ns    407824602 ns           33 bytes=1073.74M bytes_per_second=47.4428G/s dst_id=6 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/6/log2(N):30/manual_time          21077737 ns    407849767 ns           33 bytes=1073.74M bytes_per_second=47.4434G/s dst_id=6 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/6/log2(N):30/manual_time          21077843 ns    407880962 ns           33 bytes=1073.74M bytes_per_second=47.4432G/s dst_id=6 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/6/log2(N):30/manual_time          21078188 ns    407871491 ns           33 bytes=1073.74M bytes_per_second=47.4424G/s dst_id=6 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/6/log2(N):30/manual_time          21076670 ns    407823970 ns           33 bytes=1073.74M bytes_per_second=47.4458G/s dst_id=6 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/6/log2(N):30/manual_time_mean     21077694 ns    407850158 ns            5 bytes=1073.74M bytes_per_second=47.4435G/s dst_id=6 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/6/log2(N):30/manual_time_median   21077843 ns    407849767 ns            5 bytes=1073.74M bytes_per_second=47.4432G/s dst_id=6 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/6/log2(N):30/manual_time_stddev        598 ns        26187 ns            5 bytes=0 bytes_per_second=1.37857M/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/6/log2(N):30/manual_time_cv           0.00 %          0.01 %             5 bytes=0.00% bytes_per_second=0.00% dst_id=0.00% src_id=-nan%
Comm_hipMemcpyAsync_GPUToGPU/0/7/log2(N):8/manual_time              12261 ns   1199510436 ns        57864 bytes=256 bytes_per_second=19.9114M/s dst_id=7 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/7/log2(N):8/manual_time              12215 ns   1203779015 ns        57864 bytes=256 bytes_per_second=19.9869M/s dst_id=7 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/7/log2(N):8/manual_time              12057 ns   1204350248 ns        57864 bytes=256 bytes_per_second=20.2495M/s dst_id=7 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/7/log2(N):8/manual_time              12066 ns   1202547448 ns        57864 bytes=256 bytes_per_second=20.2338M/s dst_id=7 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/7/log2(N):8/manual_time              12271 ns   1200838165 ns        57864 bytes=256 bytes_per_second=19.8963M/s dst_id=7 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/7/log2(N):8/manual_time_mean         12174 ns   1202205062 ns            5 bytes=256 bytes_per_second=20.0556M/s dst_id=7 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/7/log2(N):8/manual_time_median       12215 ns   1202547448 ns            5 bytes=256 bytes_per_second=19.9869M/s dst_id=7 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/7/log2(N):8/manual_time_stddev         105 ns      2020260 ns            5 bytes=0 bytes_per_second=177.533k/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/7/log2(N):8/manual_time_cv            0.86 %          0.17 %             5 bytes=0.00% bytes_per_second=0.86% dst_id=0.00% src_id=-nan%
Comm_hipMemcpyAsync_GPUToGPU/0/7/log2(N):9/manual_time              12062 ns   1190937763 ns        57260 bytes=512 bytes_per_second=40.4801M/s dst_id=7 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/7/log2(N):9/manual_time              12090 ns   1190994137 ns        57260 bytes=512 bytes_per_second=40.3864M/s dst_id=7 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/7/log2(N):9/manual_time              12265 ns   1185990949 ns        57260 bytes=512 bytes_per_second=39.8106M/s dst_id=7 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/7/log2(N):9/manual_time              12226 ns   1191848758 ns        57260 bytes=512 bytes_per_second=39.9376M/s dst_id=7 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/7/log2(N):9/manual_time              12052 ns   1190507504 ns        57260 bytes=512 bytes_per_second=40.5132M/s dst_id=7 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/7/log2(N):9/manual_time_mean         12139 ns   1190055822 ns            5 bytes=512 bytes_per_second=40.2256M/s dst_id=7 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/7/log2(N):9/manual_time_median       12090 ns   1190937763 ns            5 bytes=512 bytes_per_second=40.3864M/s dst_id=7 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/7/log2(N):9/manual_time_stddev        99.1 ns      2323794 ns            5 bytes=0 bytes_per_second=335.146k/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/7/log2(N):9/manual_time_cv            0.82 %          0.20 %             5 bytes=0.00% bytes_per_second=0.81% dst_id=0.00% src_id=-nan%
Comm_hipMemcpyAsync_GPUToGPU/0/7/log2(N):10/manual_time             12363 ns   1196340834 ns        57542 bytes=1024 bytes_per_second=78.9907M/s dst_id=7 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/7/log2(N):10/manual_time             12319 ns   1201649742 ns        57542 bytes=1024 bytes_per_second=79.2703M/s dst_id=7 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/7/log2(N):10/manual_time             12125 ns   1200559071 ns        57542 bytes=1024 bytes_per_second=80.5415M/s dst_id=7 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/7/log2(N):10/manual_time             12174 ns   1197703164 ns        57542 bytes=1024 bytes_per_second=80.2154M/s dst_id=7 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/7/log2(N):10/manual_time             12303 ns   1194964550 ns        57542 bytes=1024 bytes_per_second=79.3772M/s dst_id=7 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/7/log2(N):10/manual_time_mean        12257 ns   1198243472 ns            5 bytes=1024 bytes_per_second=79.679M/s dst_id=7 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/7/log2(N):10/manual_time_median      12303 ns   1197703164 ns            5 bytes=1024 bytes_per_second=79.3772M/s dst_id=7 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/7/log2(N):10/manual_time_stddev        102 ns      2811937 ns            5 bytes=0 bytes_per_second=679.904k/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/7/log2(N):10/manual_time_cv           0.83 %          0.23 %             5 bytes=0.00% bytes_per_second=0.83% dst_id=0.00% src_id=-nan%
Comm_hipMemcpyAsync_GPUToGPU/0/7/log2(N):11/manual_time             12211 ns   1180572537 ns        56407 bytes=2.048k bytes_per_second=159.947M/s dst_id=7 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/7/log2(N):11/manual_time             12265 ns   1179396220 ns        56407 bytes=2.048k bytes_per_second=159.242M/s dst_id=7 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/7/log2(N):11/manual_time             12437 ns   1175746811 ns        56407 bytes=2.048k bytes_per_second=157.041M/s dst_id=7 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/7/log2(N):11/manual_time             12415 ns   1179313011 ns        56407 bytes=2.048k bytes_per_second=157.319M/s dst_id=7 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/7/log2(N):11/manual_time             12188 ns   1178392523 ns        56407 bytes=2.048k bytes_per_second=160.25M/s dst_id=7 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/7/log2(N):11/manual_time_mean        12303 ns   1178684221 ns            5 bytes=2.048k bytes_per_second=158.76M/s dst_id=7 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/7/log2(N):11/manual_time_median      12265 ns   1179313011 ns            5 bytes=2.048k bytes_per_second=159.242M/s dst_id=7 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/7/log2(N):11/manual_time_stddev        116 ns      1815318 ns            5 bytes=0 bytes_per_second=1.49091M/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/7/log2(N):11/manual_time_cv           0.94 %          0.15 %             5 bytes=0.00% bytes_per_second=0.94% dst_id=0.00% src_id=-nan%
Comm_hipMemcpyAsync_GPUToGPU/0/7/log2(N):12/manual_time             12608 ns   1181963241 ns        56390 bytes=4.096k bytes_per_second=309.818M/s dst_id=7 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/7/log2(N):12/manual_time             12588 ns   1189770423 ns        56390 bytes=4.096k bytes_per_second=310.307M/s dst_id=7 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/7/log2(N):12/manual_time             12387 ns   1184828809 ns        56390 bytes=4.096k bytes_per_second=315.358M/s dst_id=7 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/7/log2(N):12/manual_time             12424 ns   1181451425 ns        56390 bytes=4.096k bytes_per_second=314.416M/s dst_id=7 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/7/log2(N):12/manual_time             12584 ns   1182267410 ns        56390 bytes=4.096k bytes_per_second=310.414M/s dst_id=7 src_id=0
